"","H2","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1"
"41",40,39.7940103190773,39.9500638206193,40.1137087729001,40.2695535266152,40.4312530191432,40.5869315563757,40.7469766601677,40.902316505176,41.0608758186737,41.2157310468042,41.372929276471,41.5271871643254,41.6831188903689,41.8366929704025,41.9914300321505,42.1442539752289,42.2978508988971,42.44987378737,42.6023719158293,42.7535546299297,42.9049852745304,43.0552977325537,43.2056845790572,43.3551036298263,43.5044645748456,43.652972388335,43.8013209409534,43.9489037793338,44.096250130747,44.2428974099276,44.3892492496427
"42",41,38.8591858270816,39.0139140137663,39.1761923930518,39.3307575365816,39.4911515752831,39.645594395866,39.8043904621161,39.9585384255631,40.1159016566378,40.2696084873898,40.4256606494227,40.5788129653302,40.7336460689411,40.8861565221016,41.0398401216291,41.1916413508326,41.3442279098328,41.4952678654451,41.6467968403054,41.7970352087159,41.9475361661346,42.0969416377797,42.2464366350701,42.3949848171981,42.5434902195388,42.6911620415562,42.8386899091745,42.9854704042906,43.1320295511784,43.2779069255024,43.4235037272831
"43",42,37.9259229487376,38.079333858463,38.2402530450366,38.3935446363669,38.5526385342301,38.7058498437903,38.8634002927019,39.0163588435874,39.1725276736214,39.325086955293,39.4799931326087,39.6320392187597,39.7857723136985,39.9372170878273,40.0898444897174,40.2406196664753,40.3921918881002,40.5422443893848,40.6927991053587,40.8420875224749,40.9916526530656,41.140144542443,41.2887406087799,41.4364104250096,41.5840523475677,41.7308798635252,41.8775783352207,42.0235474344203,42.1693099686976,42.314407722087,42.4592394527119
"44",43,36.9953885966972,37.1474821458744,37.3070408682458,37.4590566021163,37.6168468719191,37.7688222900407,37.9251216035741,38.0768844319024,38.2318514806418,38.3832551176644,38.5370062233396,38.6879363389117,38.840558776178,38.9909266205375,39.1424857488693,39.2922222421367,39.4427667503585,39.5918179094436,39.7413838096631,39.889707247981,40.038320926354,40.1858831772337,40.3335637245405,40.4803381946321,40.6270991863696,40.7730645907072,40.9189154464131,41.0640546116787,41.2090016326649,41.353300581905,41.4973477432266
"45",44,36.0686873105249,36.219456279293,36.377645695417,36.5283759760864,36.6848514851726,36.8355791947998,36.9906141342674,37.141167365348,37.2949174610435,37.4451496821561,37.5977287726117,37.7475254056217,37.8990186209043,38.0482904323294,38.1987612442905,38.3474385024022,38.4969339101711,38.6449618624836,38.793516342604,38.9408517531172,39.0884902777315,39.2350987781324,39.3818391212947,39.5276931849183,39.6735476845953,39.8186250766556,39.9636019805346,40.1078845725534,40.2519890656536,40.3954619283634,40.5386969173954
"46",45,35.1468271699162,35.2962589320464,35.4530644732166,35.6024941968162,35.7576380414929,35.9071006157384,36.0608521206118,36.2101761763465,36.3626882723904,36.5117275171424,36.6631117202858,36.8117514908813,36.9620909382042,37.1102416735344,37.2595980929064,37.4071895582178,37.5556083954726,37.7025852103092,37.8500995360846,37.9964177491074,38.1430512448062,38.2886757129461,38.4344449530573,38.5793473362496,38.7242635324762,38.8684207593168,39.0124910930587,39.1558841866697,39.2991128266868,39.4417260060804,39.5841148854108
"47",46,34.2280152976707,34.3761368892185,34.5315850013567,34.6797375764978,34.8335722503338,34.9817896539459,35.1342765555741,35.2823881061998,35.4336776200434,35.5815374204105,35.7317389646815,35.8792324274217,36.0284273530307,36.1754647514142,36.3237132343915,36.4702239913332,36.6175701041013,36.7634983688714,36.9099739455372,37.0552752050349,37.2009027964063,37.3455412815393,37.4903364144013,37.6342831151518,37.7782560192345,37.9214871654933,38.0646440931784,38.2071399919368,38.3494842264068,38.4912283715686,38.6327609966378
"48",47,33.3115229954015,33.4583698266326,33.6124958368137,33.7594032185371,33.9119601676597,34.0589610605792,34.2102112011692,34.3571357268874,34.5072271279939,34.6539299091983,34.8029700988496,34.9493367563708,35.0974054890499,35.2433462668482,35.3905023422952,35.5359464584145,35.6822327395628,35.8271240096672,35.9725712482469,36.1168647320046,36.2614944939725,36.4051539277487,36.5489808305172,36.6919766621648,36.8350100851535,36.9773179696373,37.1195633617648,37.2611630094477,37.4026228882007,37.5434971829808,37.6841718974996
"49",48,32.3994731836765,32.545030952948,32.6978190412129,32.8434653988365,32.9947274278737,33.1404945316703,33.2904894263908,33.436208303083,33.5850819050349,33.7306077975986,33.878465829311,34.0236846632406,34.1706053643112,34.3154274465139,34.4614683190416,34.6058227506817,34.7510255240117,34.8948558709277,35.0392502876378,35.182511261954,35.3261179737264,35.4687728930081,35.6116056758204,35.7536245177521,35.8956919660159,36.0370498789806,36.1783567008243,36.3190328634462,36.4595808707146,36.5995576184759,36.7393464830907
"50",49,31.4938673869484,31.6380746689717,31.7894604611215,31.9337845352301,32.0836881405165,32.2281603797889,32.3768373141403,32.5212897511828,32.6688835932582,32.8131721795165,32.9597868261482,33.103797864771,33.249510030356,33.3931539517767,33.5380198375103,33.6812256766531,33.8252858800131,33.9679969955256,34.1112802550733,34.2534510476657,34.3959771081735,34.5375705074016,34.6793523121141,34.8203378518509,34.9613832195424,35.1017355642215,35.2420484717734,35.3817462877441,35.5213278507114,35.6603529417741,35.7992021637569
"51",50,30.5965256503817,30.7392787262792,30.8891542255473,31.0320539000567,31.1804938874834,31.3235707168397,31.4708270757339,31.6139142043945,31.760128111738,31.9030822831656,32.0483557024512,32.1910636554591,32.3354716893465,32.477844015897,32.621441493721,32.7634071852072,32.9062335131801,33.0477357320791,33.1898185938989,33.3308114315752,33.4721696205566,33.612615613748,33.7532612004694,33.893129429132,34.0330694201557,34.172334050574,34.3115716573857,34.4502108262573,34.5887464357092,34.7267413953035,34.8645733114883
"52",51,29.7061779451605,29.8474023446655,29.9956897382358,30.1370911822399,30.283991235169,30.4255994627474,30.5713602970276,30.7130096640213,30.857769984577,30.9993181105078,31.1431778975137,31.2845120226707,31.4275447306638,31.5685756597571,31.7108347197287,31.8514914404138,31.9930150480351,32.1332405574352,32.2740553274426,32.4138034312919,32.5539271950917,32.6931600553654,32.8326040029174,32.971290259155,33.1100605784954,33.2481739086306,33.3862730405337,33.523791058369,33.6612186561922,33.7981220666924,33.9348757304066
"53",52,28.8210076956842,28.9606650697404,29.1073238941743,29.2471883458939,29.3925080223355,29.5326085059644,29.6768333745725,29.817005542141,29.9602718415468,30.1003742663695,30.2427800068844,30.3827004992483,30.5243175055036,30.6639671435721,30.8048474696977,30.9441552915932,31.0843359463557,31.2232448326081,31.3627513867146,31.5012149015845,31.6400642501009,31.778044221019,31.9162466989851,32.0537113618845,32.1912723642566,32.3281949425451,32.4651161642921,32.6014737800557,32.7377541651946,32.8735270048999,33.0091634725273
"54",53,27.9423668694792,28.0803910900437,28.2253521793786,28.3636139464808,28.5072852751925,28.6458127626763,28.7884347819078,28.9270650313709,29.068771457513,29.2073640759449,29.3482509112204,29.4866943427279,29.6268317554068,29.7650374025099,29.9044760519633,30.0423730439876,30.1811487403861,30.3186798739704,30.4568171367327,30.5939357609703,30.7314505446541,30.8681181736011,31.0050199562387,31.1412044392258,31.2774978219297,31.4131719414256,31.5488578733527,31.6839982704779,31.8190749866358,31.953661337726,32.0881250766984
"55",54,27.0714992443113,27.2077984610771,27.3509660634574,27.4875345010834,27.629463995534,27.7663290271867,27.9072567898251,28.0442569491307,28.1843140623395,28.3213100729871,28.4605904460648,28.59747144659,28.7360435248017,28.8727212850235,29.0106342797369,29.1470380495315,29.2843265289832,29.4203990399741,29.557086436242,29.6927808331341,29.8288821295315,29.9641596174962,30.0996834081527,30.2345114494944,30.3694615175199,30.5038124494826,30.6381889759771,30.7720389513726,30.9058394413934,31.0391676166427,31.1723876081732
"56",55,26.210033983683,26.3445020030652,26.485765331484,26.6205354833171,26.760614816629,26.8957136548568,27.0348410868399,27.1701087608706,27.3084126178375,27.4437110697029,27.581283076696,27.7165022152931,27.8534090239724,27.9884610420234,28.1247503604139,28.2595646682553,28.3952697785913,28.5297890706049,28.664932281825,28.7991095166753,28.9337048110615,29.0675008960209,29.2015559583282,29.3349379738742,29.4684557467807,29.6013955855474,29.7343754617609,29.8668487852041,29.9992875208832,30.1312729595091,30.2631653739532
"57",56,25.3541887802983,25.4867199667832,25.6259696557373,25.7588387023484,25.8969625591522,26.0301951175848,26.1674206545302,26.3008585460352,26.4373111267298,26.5708175435843,26.7065865384771,26.8400521656336,26.9752022875705,27.1085397265095,27.2431170537952,27.3762558466052,27.5102922633676,27.64317502789,27.7766916187163,27.9092710806557,28.0422807339602,28.1745174503665,28.3070268551989,28.4388874686509,28.570898646044,28.7023545459838,28.8338660231252,28.9648923194835,29.095900029827,29.2264747661306,29.3569727392402
"58",57,24.5021198193425,24.6326287517057,24.7697765526068,24.90066170606,25.0367454715965,25.1680315114857,25.3032739073467,25.4348043548961,25.5693275937585,25.7009668998961,25.8348578403359,25.9664974534185,26.0998187337918,26.2313716357055,26.3641675852111,26.4955634101353,26.6278644078575,26.7590456494128,26.8908714582495,27.0217905559206,27.153152880567,27.283769984152,27.4146744340141,27.5449556887354,27.6754032840087,27.8053195152216,27.9353078422589,28.0648335467714,28.1943576442378,28.3234702168375,28.4525232552279
"59",58,23.6582295056634,23.7866442978314,23.9216147868558,24.0504441885686,24.1844132831926,24.3136809900119,24.4468664128724,24.5764177608414,24.7089385317533,24.8386393320823,24.9705797743412,25.100322323933,25.2317429902985,25.3614407231644,25.4923841915885,25.6219668950345,25.7524620439202,25.8818721398299,26.0119374193709,26.1411271065841,26.2707730499213,26.3997021109162,26.5289332620584,26.6575673799639,26.7863837737577,26.9146932411907,27.0430915392488,27.1710502679109,27.2990246303298,27.4266093914071,27.5541521455972
"60",59,22.8266678645268,22.9529328626494,23.0856663556973,23.212381931779,23.3441748520802,23.4713638358724,23.6024290234009,23.7299387504519,23.8603921238691,23.9880899442828,24.1180133897088,24.2457926165473,24.3752447026299,24.5030193794183,24.632041036398,24.7597412517806,24.8883599619046,25.0159282059981,25.1441612113745,25.2715495749059,25.3994063410868,25.5265743649872,25.6540584732798,25.7809714981708,25.9080820989992,26.034709998636,26.1614429276314,26.2877591371764,26.4141077721436,26.5400885427732,26.6660444615908
"61",60,22.0112269092113,22.1353099607719,22.2657702803794,22.390335269149,22.5199115265392,22.6449805821274,22.7738809329772,22.8993036096238,23.0276410746705,23.1532864833748,23.2811407090377,23.4069033978841,23.5343311609811,23.6601259970747,23.7871667680557,23.9129243498319,24.0396043988095,24.165267487036,24.2916030283442,24.4171238018382,24.5431234100628,24.6684613581659,24.7941278247742,24.9192481293698,25.0445798893464,25.1694521830152,25.2944444109786,25.4190418240794,25.5436872763653,25.6679857059884,25.7922753675009
"62",61,21.2098588554754,21.3317632270937,21.4599512103834,21.5823639728461,21.7097193829508,21.8326621188471,21.9593886738731,22.0827133157418,22.2089213631214,22.3324989531818,22.4582661095004,22.5819926073048,22.7073740564286,22.8311653318734,22.956199274916,23.0799866158956,23.2046982945957,23.3284249110739,23.4528296902027,23.5764480254335,23.7005537620148,23.8240234271772,23.9478322919018,24.0711184801685,24.194628357586,24.3177006266805,24.4409061915027,24.5637375293907,24.686631073774,24.8091971818438,24.9317692512249
"63",62,20.4186895808933,20.5384118981206,20.6643223663266,20.7845764258503,20.9097026928031,21.0305096218424,21.1550511104043,21.2762653232507,21.4003298404085,21.5218244200333,21.6454876778313,21.7671601077343,21.8904758167084,22.0122430831263,22.1352482903635,22.2570424840212,22.3797615147863,22.5015264071978,22.623973885767,22.7456622954037,22.8678454678292,22.9894172365462,23.1113377570639,23.2327581959859,23.3544135008718,23.4756521972041,23.5970365613131,23.7180664625545,23.8391718118101,23.9599685231113,24.0807850593131
"64",63,19.6385975341002,19.7560925486587,19.8796771526801,19.9977256210652,20.1205732382656,20.2391958851324,20.3615016546034,20.4805554945848,20.6024247224569,20.7217849932678,20.8432915340122,20.9628573488924,21.0840534913195,21.203743051324,21.3246647434605,21.4444110343233,21.5650817422928,21.6848291838183,21.8052628502838,21.92496471817,22.045168037974,22.1647844826103,22.2847586536295,22.4042551782691,22.5239972484953,22.6433435407013,22.7628474446598,22.8820164793463,23.0012738355114,23.120241186727,23.2392419110754
"65",64,18.870424453139,18.9856038546841,19.1067697912447,19.2225241113435,19.3430010223106,19.4593506022565,19.5793292282175,19.6961338236494,19.8157169213253,19.9328540499204,20.0521135899596,20.1694841002612,20.288470938377,20.4059943358157,20.5247433205478,20.642353562704,20.7608873086476,20.8785295303044,20.9968613119343,21.1144893045428,21.2326252830191,21.3501995574038,21.4681404945633,21.585626792568,21.7033693702271,21.8207375217132,21.9382753572015,22.0554984026296,22.1728228305489,22.289876347739,22.4069770218239
"66",65,18.1147561431411,18.2274974704518,18.3461166801991,18.4594552465562,18.5774356465845,18.6913914024166,18.8089191200039,18.9233547201488,19.0405298442366,19.1553252205502,19.2722177537917,19.3872755956615,19.5039348995522,19.6191760994796,19.7356358789596,19.8509954313032,19.9672774179054,20.0827012235149,20.1988180012203,20.3142604075404,20.4302175882096,20.5456394981803,20.6614373967591,20.7768048156855,20.8924397402777,21.0077226597194,21.1231879051413,21.2383594460619,21.3536460591221,21.468681814416,21.5837791834682
"67",66,17.3657880508916,17.4759218524925,17.5918187823688,17.7025764444604,17.8178910731948,17.9292920587356,18.0442054607349,18.1561154492202,18.2707247514943,18.3830261744677,18.497399173204,18.6099966029051,18.724180964964,18.8369966895382,18.9510248039971,19.0639948381082,19.1778874021643,19.2909583775568,19.4047271490938,19.5178539201015,19.6315038377944,19.744647640017,19.8581784568191,19.9713054919073,20.0847130337219,20.197793382187,20.3110705178415,20.4240773043023,20.537214693171,20.6501234458058,20.7631101141933
"68",67,16.6219028916179,16.7292827796315,16.8423059996774,16.9503405160294,17.0628438117277,17.1715518240937,17.2837108054298,17.3929611020513,17.5048696511149,17.6145472129238,17.7262706868607,17.8362819815758,17.9478661548094,18.0581348507058,18.169610624575,18.2800737203476,18.3914606053602,18.5020654121683,18.6133742025273,18.7240760190548,18.835310853903,18.9460711779047,19.0572311304698,19.1680162837808,19.2790965866999,19.3898766586887,19.5008696489577,19.6116176851584,19.7225135330324,19.8332049124845,19.9439921839028
"69",68,15.8893303142547,15.9938755945657,16.1039403193158,16.2091707914993,16.318778661373,16.4247125935955,16.5340336278852,16.6405430260583,16.7496677988029,16.8566402901846,16.965631679106,17.0729757079404,17.1818775703721,17.2895182534549,17.398359990289,17.5062353689685,17.6150353004404,17.7230934163688,17.8318613763636,17.9400580177976,18.0487973545425,18.1570943220382,18.2658034415874,18.3741672141978,18.4828407713809,18.5912414814774,18.6998712990218,18.8082819448524,18.9168577229286,19.0252535642492,19.1337634284418
"70",69,15.1740860702614,15.2757779371076,15.3828622229156,15.4852656513335,15.5919520789738,15.695084826264,15.8015379599391,15.905275376735,16.0115826197223,16.1158151152973,16.2220369999622,16.3266751345114,16.4328537330087,16.5378242129981,16.6439875564984,16.7492296075442,16.8553949561069,16.9608574915894,17.0670338485023,17.1726732865369,17.2788633385121,17.3846419214043,17.4908435363335,17.5967280376989,17.7029354210823,17.8088961518475,17.915100739904,18.0211107846557,18.127301934313,18.2333365651136,18.3395020873207
"71",70,14.4820722830574,14.5809633862936,14.6851183855399,14.7847396393853,14.8885472335421,14.988916039512,15.0925357162053,15.1935308744155,15.297047179528,15.3985620163121,15.502033419964,15.6039807718139,15.7074478235386,15.809756164895,15.9132457741346,16.0158557056058,16.1193843098227,16.2222458156258,16.325821817553,16.4288921502193,16.5325177995233,16.6357598509728,16.739432697594,16.8428137456067,16.9465277625231,17.0500185067602,17.1537649576154,17.2573387788936,17.3611068887337,17.4647392803734,17.5685167544486
"72",71,13.8113293320846,13.9074206808141,14.0086448332094,14.1054799443678,14.206402038752,14.3039980428925,14.4047726668729,14.5030119117119,14.6037209146423,14.7024997560082,14.803199696822,14.9024333696509,15.0031634198438,15.1027822951523,15.2035683828376,15.3035145689988,15.4043724467811,15.5045971341845,15.6055347402955,15.7059961526513,15.8070154346744,15.9076772508989,16.0087755750283,16.1096057144895,16.210776954783,16.3117466429236,16.4129820234856,16.5140650737132,16.6153538201393,16.7165260824725,16.8178559260526
"73",72,13.1570944366033,13.250318619172,13.348540332542,13.442520269291,13.5404843662752,13.6352369368049,13.7330930489766,13.8285042668561,13.9263315389222,14.022300901345,14.1201539887254,14.216599230017,14.3145159447809,14.4113694243873,14.5093747404224,14.606580159065,14.7046891778479,14.8021990108589,14.9004192449858,14.9981927613508,15.0965258991271,15.1945276350696,15.2929709047244,15.3911694884114,15.4897167130645,15.5880839603585,15.6867263741343,15.7852365935006,15.8839634731746,15.982592931929,16.081392086123
"74",73,12.5209780335407,12.6113169825274,12.7065155673844,12.7976189718915,12.8926012100067,12.9844857418454,13.079396383258,13.1719518001631,13.2668673643262,13.3599963900218,13.4549697075563,13.5485926639273,13.6436602660434,13.737711590804,13.8328975761953,13.927322653131,14.022641551985,14.1173942324494,14.2128532125093,14.3078939018678,14.4034944738898,14.4987886565812,14.5945279934232,14.6900450969777,14.7859170541503,14.8816295749683,14.9776254805207,15.0735083117229,15.1696175779237,15.2656474931393,15.3618580904927
"75",74,11.9046935502472,11.9921694688395,12.0843658243354,12.1726103336574,12.2646266793542,12.353656302961,12.4456326841288,12.5353409666306,12.6273514240978,12.7176443756682,12.8097400477646,12.9005406518045,12.9927569121531,13.084001768797,13.1763619580257,13.2679982256106,13.3605164157381,13.4524994183867,13.5451825428842,13.6374739228462,13.7303234239525,13.8228897170489,13.915902820383,14.008714358535,14.1018850596392,14.1949151260818,14.2882349543188,14.3814591339494,14.4749177443384,14.5683134247075,14.6618990568006
"76",75,11.3100727058649,11.3947445393599,11.4839975721429,11.569436521078,11.658539464541,11.7447619771221,11.8338504379584,11.9207538536799,12.0098995982436,12.0973932477716,12.1866458998185,12.2746554857289,12.3640494213894,12.452513781483,12.5420717311137,12.63093988644,12.7206756031462,12.8099044482367,12.8998247646152,12.9893772832015,13.0794837024114,13.1693275914012,13.259617518628,13.349724127781,13.4401918236875,13.5305353392512,13.6211726585038,13.7117294753051,13.8025264389669,13.8932746780341,13.9842199175516
"77",76,10.737666930303,10.819460031312,10.9056901924554,10.9882466236231,11.0743550878232,11.1576912578743,11.2438091536214,11.3278263416717,11.4140231712167,11.4986341662156,11.5849580642775,11.6700914134094,11.7565757944348,11.8421726880533,11.928839715857,12.0148511439596,12.1017143025887,12.188098829259,12.2751649049707,12.3618869487265,12.4491575636479,12.5361860709493,12.6236588704543,12.710966293322,12.7986358656352,12.8861973743385,12.9740559630844,13.0618488404721,13.1498868971398,13.2378900732826,13.3260966859323
"78",77,10.1870383716348,10.26576034896,10.3487661404951,10.4282484131871,10.5111638316839,10.5914227622846,10.6743741364068,10.7553151992199,10.83836959552,10.919909257596,11.0031132030409,11.0851830323325,11.1685688967178,11.2511125774254,11.3347019015776,11.4176725068016,11.5014784690045,11.5848363253746,11.6688656434341,11.7525766806649,11.8368310842396,11.9208655616746,12.0053429325866,12.0896744574411,12.1743697131699,12.2589744843263,12.3438802628659,12.4287364890212,12.5138436801179,12.5989311326569,12.6842292902572
"79",78,9.65894641939532,9.73446790080494,9.81411331091876,9.8903915705814,9.96997887830815,10.0470302176498,10.1266807429079,10.2044149966716,10.2841932608006,10.3625307192216,10.4424815669466,10.5213569375226,10.6015116435797,10.6808712021601,10.7612506522587,10.8410496366525,10.9216666851788,11.0018672536865,11.0827285425676,11.1632981955986,11.2444055627732,11.3253159246146,11.4066674953274,11.4878933746864,11.5694844073694,11.6510030735599,11.7328266158364,11.8146172417195,11.8966646395199,11.9787078733555,12.0609691664117
"80",79,9.15486915736186,9.22710485861923,9.30329968612593,9.37628729559805,9.45245583781618,9.52621156873141,9.60247000053182,9.67690814405467,9.75331836963244,9.82836312622354,9.90496825901887,9.98055754892896,10.0573877358234,10.1334704888332,10.2105459404558,10.2870796131503,10.3644128503035,10.4413614806306,10.5189590679588,10.5962917705473,10.67415565958,10.7518454639909,10.8299740341834,10.9079969887155,10.9863858547388,11.064720335735,11.1433629738491,11.2219891539839,11.3008773884076,11.3797768279267,11.4589012088782
